essay_id_num,Student_ID,course_discipline,Upload_survey_Q1,Upload_survey_Q2,Upload_survey_Q3,Upload_survey_Q4,Upload_survey_Q5,Ufeat_system_4_NonGen_Fr1000_words,Ufeat_system_4_NonGen_prop_sent,Ufeat_verb_metaphor_raw_count,Ufeat_proportion_verb_metaphor,Ufeat_log_1000_proportion_verb_metaphor,Ufeat_uv_ArgNar,Ufeat_uv_ArgNarGeneralPronouns,Ufeat_uv_General,Ufeat_uv_Pronouns,Ufeat_avgPosETSL,Ufeat_avgNegETSL,Ufeat_avgSaturationETSL,Ufeat_avgPosVADER,Ufeat_avgNegVADER,Ufeat_avgSaturationVADER,Ufeat_max_lsa5,Ufeat_VocabularyRichness3,Ufeat_COLPREP,Ufeat_DIS_COH,Ufeat_GRAMMATICALITY,Ufeat_GUMS101,Ufeat_GUMS102,Ufeat_GUMS103,Ufeat_GUMS104,Ufeat_GUMS105,Ufeat_GUMS106,Ufeat_GUMS107,Ufeat_GUMS108,Ufeat_GUMS109,Ufeat_GUMS201,Ufeat_GUMS202,Ufeat_GUMS203,Ufeat_GUMS204,Ufeat_GUMS205,Ufeat_GUMS206,Ufeat_GUMS207,Ufeat_GUMS208,Ufeat_GUMS209,Ufeat_GUMS210,Ufeat_GUMS301,Ufeat_GUMS302,Ufeat_GUMS303,Ufeat_GUMS304,Ufeat_GUMS305,Ufeat_GUMS306,Ufeat_GUMS307,Ufeat_GUMS308,Ufeat_GUMS309,Ufeat_GUMS310,Ufeat_GUMS311,Ufeat_GUMS312,Ufeat_GUMS401,Ufeat_GUMS402,Ufeat_GUMS403,Ufeat_GUMS404,Ufeat_GUMS405,Ufeat_GUMS406,Ufeat_GUMS501,Ufeat_GUMS502,Ufeat_GUMS503,Ufeat_GUMS504,Ufeat_GUMS505,Ufeat_GUMS506,Ufeat_LOGDTA,Ufeat_LOGDTU,Ufeat_SVF,Ufeat_WORDLN_2,Ufeat_k,Ufeat_m,Ufeat_m_minus_k,Ufeat_m_minus_k_over_n,Ufeat_sentences_between_m_and_k,Ufeat_paragraphs_between_m_and_k,Ufeat_TopicDev_largestElabTopic_4.5,Ufeat_TopicDev_largestElabTopic_4.5_logFr1000,Ufeat_Sources,Ufeat_Sources_norm,Ufeat_claims,Ufeat_claims_agnostic,Ufeat_claims_agnostic_norm,Ufeat_claims_boost,Ufeat_claims_boost_norm,Ufeat_claims_hedge,Ufeat_claims_hedge_norm,Ufeat_claims_norm,Ufeat_complex_clauses,Ufeat_complex_clauses_norm,Ufeat_contractions,Ufeat_contractions_norm,Ufeat_gum_errors,Ufeat_gum_errors_norm,Ufeat_pronouns,Ufeat_pronouns_norm,Ufeat_section_and_citation_headers,Ufeat_section_and_citation_headers_norm,Ufeat_sentence_count,Ufeat_sentence_count_norm,Ufeat_transition_terms,Ufeat_transition_terms_norm,Ufeat_typestokens,Ufeat_unnecessary_words,Ufeat_unnecessary_words_norm,Ufeat_verb_choice,Ufeat_verb_choice_norm,Ufeat_word_count,GenreAnnotation_External_Sources_Required,GenreAnnotation_Source_Use,GenreAnnotation_Genre_Classification_Bin,GenreAnnotation_Writing_Aim,GenreAnnotation_Annotator,GenreAnnotation_Version
WF0023_U3,WF0023,English,No one helped me,A lot,1,1,I completed the assignment on a laptop or desktop computer.,6.700689057,0.766666667,13,0.151162791,5.024950939,3.151268446,0.708524325,3.30599347,0.557857591,0.098394979,0.033814693,0.132209672,0.040095465,-0.007279236,0.047374702,0.94805,0.355079782,0.602866788,-1.160100325,2.692174895,7.325546796,1.381898428,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,41,0,0,0,2,0,1,1,0,0,0,0,115.0953729,0,0,6,0,3,1,3,49,3,4,0,4.156476343,2.564949357,3.955230178,4.996385542,1,414,413,0.439361702,62,5,8,0.978209665,0,0,19,11,0.011702128,0,0,8,0.008510638,0.020212766,20,0.021276596,0,0,59,0.062765957,41,0.043617021,0,0,68,0.072340426,17,0.018085106,0.323404255,0,0,1,0.00106383,940,,Yes,2,Inform/Explore,Annotator3,Final
WF0029_U1,WF0029,English,A tutor,A lot,0,1,I completed the assignment on a laptop or desktop computer.,6.630480823,0.697674419,21,0.143835616,4.97559942,3.005183583,0.947896918,3.297739078,0.641946704,0.106304711,0.04569338,0.151998091,0.022654867,-0.010730088,0.033384956,0.76568,0.469300683,0.658810426,-0.793958786,2.823953742,4.684260032,2.900885641,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,110.282336,0,0,0,0,0,3,3,34,2,1,0,4.509026325,2.48490665,4.062705073,4.897247706,24,1010,986,0.816901408,35,6,14,1.100336276,0,0,48,34,0.028169014,6,0.004971002,8,0.006628003,0.03976802,21,0.017398509,0,0,11,0.009113505,79,0.065451533,1,0.0008285,49,0.04059652,22,0.018227009,0.33968517,0,0,3,0.002485501,1207,,Yes,2,Inform/Explore,Annotator3,Final
WF0030_U1,WF0030,English,A teacher,A lot,1,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.554729412,0.710526316,22,0.181818182,5.208492117,3.303802683,2.943101966,3.443958184,2.848293501,0.07234752,0.045636707,0.117972106,0.013060606,-0.008333333,0.021393939,0.87399,0.254454053,0.508267155,-1.024190846,2.664973303,4.166316194,2.095887769,0,0,0,0,0,0,1,0,6,1,0,0,1,0,0,0,0,49,0,0,0,0,0,3,0,0,0,0,0,101.3289595,0,7,0,0,1,0,4,29,1,2,2,4.394449155,2.302585093,4.292076057,4.611111111,20,850,830,0.924276169,40,5,8,0.996016065,0,0,25,14,0.0155902,8,0.008908686,3,0.003340757,0.027839644,13,0.014476615,3,0.003340757,57,0.063474388,76,0.084632517,0,0,43,0.047884187,18,0.020044543,0.35857461,0,0,5,0.005567929,898,,Yes,2,Inform/Explore,Annotator3,Final
WF0030_U2,WF0030,English,No one helped me,Not at all,1,0,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.241592826,0.571428571,6,0.103448276,4.648691981,3.180820572,3.342564015,3.099887096,3.550173462,0.05208365,0.077051116,0.129134766,0.007461538,-0.023,0.030461538,0.82726,0.13230582,0.582507212,0.010437771,3.150249363,1.733814718,0.66906811,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23.07416428,0,0,0,0,2,0,1,14,1,5,0,4.17438727,1.609437912,3.462823471,4.292307692,38,301,263,0.74084507,18,2,5,1.178531122,0,0,8,5,0.014084507,1,0.002816901,2,0.005633803,0.022535211,10,0.028169014,3,0.008450704,5,0.014084507,43,0.121126761,0,0,23,0.064788732,18,0.050704225,0.484507042,1,0.002816901,0,0,355,,Yes,1,Persuade,Annotator3,Final
WF0030_U3,WF0030,English,No one helped me,A lot,0,0,I completed the assignment on a laptop or desktop computer.,6.395430642,0.6,12,0.142857143,4.968820744,2.957689305,2.405525239,3.490538074,1.952134079,0.135271639,0.06203935,0.197310989,0.033832335,-0.017664671,0.051497006,0.79426,0.404745095,0.6752167,0.162856476,2.97878202,5.179335856,1.278604138,0,3,0,0,1,0,1,0,8,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,131.9009532,0,0,0,1,0,1,4,21,4,5,0,4.323530428,2.397895273,4.766110555,4.827710843,79,404,325,0.342827004,35,5,6,0.865051472,0,0,38,30,0.03164557,6,0.006329114,2,0.002109705,0.040084388,14,0.014767932,4,0.004219409,19,0.020042194,39,0.041139241,0,0,40,0.042194093,25,0.026371308,0.363924051,1,0.001054852,2,0.002109705,948,,Yes,1,Persuade,Annotator3,Final
WF0031_U1,WF0031,History,A tutor,A lot,0,1,I completed the assignment on a laptop or desktop computer.,6.619361297,0.776119403,18,0.142857143,4.968820744,3.066363935,3.301553752,3.143614855,3.204384348,0.078844595,0.068393499,0.147238094,0.008140611,-0.025092507,0.033233117,0.99999,0.496734853,0.647181112,-0.31073763,2.72389236,17.85094422,3.224662161,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,11,0,16,0,7,0,0,2,0,0,0,3,110.7546943,0,0,19,0,3,0,5,56,0,6,0,4.257030144,2.708050201,4.461730136,5.089707271,5,1036,1031,0.791250959,64,7,10,0.938249312,5,0.003837299,29,19,0.014581734,3,0.002302379,7,0.005372218,0.022256332,12,0.009209517,5,0.003837299,15,0.011511896,77,0.059094398,1,0.00076746,73,0.056024559,30,0.023023791,0.366078281,1,0.00076746,0,0,1303,Yes,Yes,2,Inform/Explore,Annotator1,Final
WF0031_U2,WF0031,History,A tutor,A lot,1,1,I completed the assignment on a laptop or desktop computer.,6.671892289,0.775862069,16,0.114285714,4.747413519,3.406193498,1.181617995,3.228730345,1.111330617,0.135627748,0.042319265,0.177947013,0.025862069,-0.010414725,0.036276794,0.99999,0.455251901,0.593585498,-1.336919285,2.771650128,13.8820207,2.90687738,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,8,0,15,0,7,0,0,0,0,0,0,4,127.923876,0,0,15,0,0,0,2,49,0,6,1,5.164785974,1.791759469,4.417896134,5.051428571,55,1221,1166,0.925396825,56,0,8,0.866240442,0,0,75,51,0.04047619,14,0.011111111,10,0.007936508,0.05952381,18,0.014285714,9,0.007142857,9,0.007142857,23,0.018253968,0,0,62,0.049206349,23,0.018253968,0.364285714,0,0,6,0.004761905,1260,Yes,Yes,2,Inform/Explore,Annotator1,Final
WF0032_U1,WF0032,History,No one helped me,A lot,1,1,I completed the assignment on a laptop or desktop computer.,6.749196244,0.866666667,34,0.111842105,4.725989543,3.116604838,1.436498419,3.266447371,1.071725123,0.122526631,0.079093769,0.2016204,0.028038067,-0.033369937,0.061408004,0.97403,0.428414928,0.536090553,-3.41153739,3.020977371,8.165758348,5.842223485,0,0,3,0,1,0,1,0,7,6,0,0,4,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,4,219.2627754,0,0,6,0,2,4,6,93,1,1,0,4.782577728,2.833213344,3.983008134,4.483743842,31,2219,2188,0.961335677,110,9,10,0.731884622,0,0,155,128,0.056239016,16,0.007029877,11,0.00483304,0.068101933,34,0.014938489,14,0.006151142,34,0.014938489,122,0.053602812,0,0,114,0.050087873,54,0.023725835,0.271528998,1,0.000439367,22,0.009666081,2276,Yes,Yes,2,Inform/Explore,Annotator1,Final
WF0032_U2,WF0032,English,A teacher,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.742467751,0.855769231,37,0.104225352,4.656104261,3.04157749,2.561492878,3.257622536,2.475818757,0.118497441,0.025648298,0.144145739,0.026035197,-0.004006211,0.030041408,1,0.438082482,0.537571719,-3.704868052,2.855454707,16.56719228,12.2229888,0,0,1,0,3,0,0,1,5,2,0,0,3,0,0,0,0,3,0,11,0,3,0,8,0,0,0,0,2,237.3638648,0,0,27,4,3,3,7,92,1,1,0,4.840450316,2.944438979,3.894845605,4.851913478,44,1865,1821,0.652454317,60,14,21,0.930652861,7,0.002508062,110,73,0.0261555,22,0.007882479,15,0.005374418,0.039412397,38,0.013615192,16,0.005732712,37,0.013256897,153,0.054819061,1,0.000358295,118,0.042278753,49,0.017556431,0.278753135,7,0.002508062,12,0.004299534,2791,Yes,Yes,2,Inform/Explore,Annotator1,Final
WF0032_U3,WF0032,English,A teacher,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.708442761,0.707482993,39,0.102362205,4.63823937,3.027716271,3.143568479,3.196619871,3.201199031,0.110765271,0.065128483,0.175893754,0.017294396,-0.012736536,0.030030932,1,0.52087676,0.62759968,-1.426151626,2.925443275,29.36676203,11.83690014,0,1,1,2,1,0,1,2,7,1,0,0,0,0,0,0,0,25,0,8,0,7,0,4,1,0,1,0,4,249.4965016,0,0,38,4,0,0,8,111,23,4,1,4.823940552,3.091042453,4.108675812,5.053323594,1,2872,2871,0.884745763,132,17,29,0.99724768,10,0.003081664,147,114,0.035130971,10,0.003081664,23,0.007087827,0.045300462,36,0.011093991,33,0.010169492,63,0.019414484,159,0.048998459,1,0.000308166,163,0.050231125,61,0.018798151,0.267180277,4,0.001232666,8,0.002465331,3245,Yes,Yes,1,Persuade,Annotator1,Final
WF0032_U4,WF0032,English,A teacher,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.733798639,0.819672131,13,0.091549296,4.52774143,3.008283755,1.099187612,3.046694991,1.033283545,0.135474008,0.031586584,0.167053335,0.018541364,-0.006259071,0.024800435,0.99999,0.481409104,0.575909303,-0.383174022,2.786135488,10.2367356,3.401685913,0,2,0,0,2,0,2,0,3,0,0,0,2,0,0,0,0,13,0,3,0,1,0,8,0,0,0,0,1,160.0118283,0,0,10,0,1,0,4,53,0,4,0,4.824670746,2.397895273,3.987092313,5.013868613,1,1193,1192,0.794666667,67,9,19,1.135662602,1,0.000666667,56,36,0.024,6,0.004,14,0.009333333,0.037333333,24,0.016,0,0,23,0.015333333,30,0.02,1,0.000666667,70,0.046666667,38,0.025333333,0.34,2,0.001333333,3,0.002,1500,Yes,Yes,1,Persuade,Annotator1,Final
WF0036_U1,WF0036,English,No one helped me,Somewhat,1,0,I completed the assignment on a laptop or desktop computer.,6.681998459,0.775,15,0.189873418,5.251610474,3.23591119,3.337500368,3.123016824,3.186016229,0.077749771,0.054471634,0.132221406,0.01244856,-0.011728395,0.024176955,0.81028,0.561687233,0.61927896,-0.210257731,2.873130241,3.758635041,1.825512066,0,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,104.4371508,0,0,0,0,2,1,1,35,0,3,0,4.783316371,1.791759469,4.295883191,5.285913529,22,731,709,0.842042755,32,0,21,1.413980311,0,0,27,20,0.023752969,4,0.004750594,3,0.003562945,0.032066508,18,0.021377672,3,0.003562945,12,0.014251781,53,0.062945368,1,0.001187648,42,0.049881235,12,0.014251781,0.427553444,1,0.001187648,1,0.001187648,842,,Yes,1,Persuade,Annotator3,Final
WF0036_U2,WF0036,English,No one helped me,Somewhat,1,0,I completed the assignment on a laptop or desktop computer.,6.70253944,0.75,16,0.170212766,5.142907028,3.176824829,3.285706074,3.009791912,3.251700953,0.120339194,0.031837511,0.152131929,0.033246269,-0.007798507,0.041044776,0.82685,0.501727732,0.624279013,0.083040339,2.489716111,2.548671112,1.562953352,0,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,97.71303741,0,0,0,0,0,2,1,25,0,0,0,4.847331743,1.609437912,4.50673777,5.497645212,18,739,721,0.929123711,26,1,9,1.100299472,0,0,32,29,0.037371134,2,0.00257732,1,0.00128866,0.041237113,13,0.016752577,3,0.003865979,31,0.039948454,28,0.036082474,0,0,30,0.038659794,18,0.023195876,0.429123711,1,0.00128866,0,0,776,,Yes,1,Persuade,Annotator3,Final
WF0036_U3,WF0036,English,No one helped me,Somewhat,0,0,I completed the assignment on a laptop or desktop computer.,6.758066585,0.87755102,34,0.2125,5.363636833,3.152991469,3.621801373,3.215761587,3.444223091,0.11598048,0.039645987,0.155626467,0.029554795,-0.004349315,0.03390411,0.95396,0.458538732,0.698196064,-1.465385892,3.115843087,7.686982388,5.38670993,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,158.1443434,0,0,9,0,2,1,4,88,0,4,1,4.8800433,2.397895273,4.432210118,4.685773481,364,1524,1160,0.697115385,80,0,19,1.094061071,0,0,60,36,0.021634615,11,0.006610577,13,0.0078125,0.036057692,26,0.015625,2,0.001201923,14,0.008413462,185,0.111177885,0,0,103,0.061899038,32,0.019230769,0.316105769,2,0.001201923,2,0.001201923,1664,,Yes,3,Reflect,Annotator3,Final
WF0040_U2,WF0040,English,No one helped me,Somewhat,1,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.488204709,0.633333333,9,0.152542373,5.033976574,2.965445114,0.969418677,3.368629494,0.868794704,0.090661015,0.034627292,0.125288307,0.027444254,-0.007118353,0.034562607,0.81572,0.242067191,0.569934929,-0.457070723,2.668405851,2.29969065,1.653547164,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,2,87.56010882,0,0,0,0,0,0,4,22,0,4,0,4.048300624,2.302585093,3.741850486,4.804537522,73,628,555,0.818584071,29,0,6,0.993416721,0,0,20,13,0.019174041,6,0.008849558,1,0.001474926,0.029498525,8,0.01179941,0,0,20,0.029498525,33,0.048672566,0,0,37,0.054572271,23,0.033923304,0.355457227,1,0.001474926,0,0,678,,Yes,2,Inform/Explore,Annotator3,Final
WF0041_U1,WF0041,English,A teacher,A lot,1,1,I completed the assignment on a laptop or desktop computer.,6.423680596,0.529411765,12,0.166666667,5.121977881,3.280243945,3.373794908,3.291806238,3.272919019,0.057786708,0.080226542,0.13801325,0.009189895,-0.029486063,0.038675958,0.73545,0.340239688,0.545002821,0.145536618,2.166386237,6.914280066,2.458666065,0,0,1,0,0,0,0,0,5,2,1,0,1,0,0,0,0,10,0,1,0,7,0,3,0,0,0,0,0,66.42398962,0,0,0,4,0,1,0,14,0,0,2,5.223952951,1.098612289,3.973640558,5.147217235,475,572,97,0.148091603,1,0,6,1.00690676,0,0,9,4,0.00610687,2,0.003053435,3,0.004580153,0.013740458,2,0.003053435,14,0.021374046,23,0.035114504,25,0.038167939,29,0.044274809,19,0.029007634,15,0.022900763,0.459541985,1,0.001526718,1,0.001526718,655,,Yes,1,Persuade,Annotator3,Final
WF0041_U2,WF0041,English,A teacher,A lot,1,1,I completed the assignment on a laptop or desktop computer.,5.894402834,0.571428571,11,0.189655172,5.250466416,3.324131979,1.001316644,3.211403026,1.077696003,0.104190702,0.070947535,0.175138238,0.017220903,-0.017458432,0.034679335,0.4185,0.219690782,0.440269734,-0.472563898,2.927309149,6.408748361,1.751729961,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,5,0,2,0,0,0,0,1,49.41520819,0,0,0,2,0,1,1,17,1,0,1,4.231688124,1.791759469,3.758667336,4.670702179,6,237,231,0.462,9,1,3,0.84509804,0,0,15,8,0.016,4,0.008,3,0.006,0.03,2,0.004,8,0.016,11,0.022,24,0.048,16,0.032,22,0.044,6,0.012,0.518,0,0,0,0,500,,Yes,1,Persuade,Annotator3,Draft
WF0043_U1,WF0043,Business,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.736371952,0.733333333,8,0.19047619,5.254763469,2.467582879,3.472190825,2.744003666,3.502030833,0.168863919,0.019507692,0.188371612,0.032230769,-0.002384615,0.034615385,0.47996,0.398659589,0.524357265,0.00717914,2.965577937,1.58302587,0.354437489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,32.532043,0,0,0,0,0,1,0,14,0,0,0,4.685212894,1.098612289,4.214571274,4.821538462,174,302,128,0.368876081,5,0,5,1.187780709,0,0,20,15,0.043227666,1,0.002881844,4,0.011527378,0.057636888,6,0.017291066,0,0,4,0.011527378,23,0.066282421,0,0,15,0.043227666,9,0.025936599,0.521613833,2,0.005763689,3,0.008645533,347,,No,3,Reflect,Annotator3,Final
WF0043_U2,WF0043,Business,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.251967054,0.545454545,7,0.116666667,4.767855768,2.995748184,3.366280709,3.338712339,3.360867527,0.109316425,0.01843151,0.127747936,0.021815009,-0.000349,0.022164049,0.67748,0.333404175,0.572699598,0.319681557,2.986697604,1.743693286,0.631096615,0,1,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,53.8911972,0,0,0,0,0,3,5,14,0,0,0,3.86248256,2.48490665,3.470117655,4.753064799,34,341,307,0.503278689,14,0,14,1.379320381,0,0,10,7,0.01147541,1,0.001639344,2,0.003278689,0.016393443,6,0.009836066,0,0,10,0.016393443,31,0.050819672,0,0,28,0.045901639,13,0.021311475,0.47704918,1,0.001639344,0,0,610,,No,3,Reflect,Annotator3,Final
WF0043_U3,WF0043,Business,No one helped me,A lot,0,1,I completed the assignment on a laptop or desktop computer.,5.787275079,0.4,4,0.222222222,5.408167787,1.584570807,3.09864746,1.825526508,3.390882275,0.140429685,0.009381599,0.149811283,0.023333333,-0.000128,0.023461538,0.38988,0.477317166,0.547672697,-0.162163394,2.756802147,2.329473347,0.244004594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11.14315647,0,0,0,0,1,1,2,6,0,1,0,3.301113923,1.945910149,3.598164249,5.215789474,16,90,74,0.36453202,3,0,6,1.485105743,0,0,3,1,0.004926108,1,0.004926108,1,0.004926108,0.014778325,4,0.019704433,0,0,3,0.014778325,16,0.078817734,1,0.004926108,14,0.068965517,5,0.024630542,0.596059113,1,0.004926108,0,0,203,,No,3,Reflect,Annotator3,Final
WF0043_U4,WF0043,Business,A tutor,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.365365272,0.55,8,0.123076923,4.820901721,3.108303545,3.491074433,3.121542643,3.537050677,0.130892627,0.02372312,0.154596879,0.012216981,-0.002877358,0.01509434,0.54336,0.412651828,0.761570563,-0.216296357,2.885568472,1.585117161,0.725067335,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,54.18777458,0,0,0,0,0,0,3,12,1,2,2,4.183956721,2.079441542,4.505268434,4.824761905,17,476,459,0.819642857,20,4,8,1.184285738,0,0,20,14,0.025,4,0.007142857,2,0.003571429,0.035714286,10,0.017857143,0,0,10,0.017857143,37,0.066071429,0,0,24,0.042857143,16,0.028571429,0.471428571,3,0.005357143,0,0,560,,No,2,Inform/Explore,Annotator3,Final
WF0043_U5,WF0043,Business,No one helped me,A lot,1,1,I completed the assignment on a laptop or desktop computer.,6.444959414,0.565217391,9,0.126760563,4.850157914,2.941909417,3.36862148,2.835275369,3.352953246,0.160587042,0.017814815,0.178401857,0.027407407,-0.002916667,0.030324074,0.74919,0.481914019,0.576826499,-0.509772223,2.64799006,2.839879336,0.600934275,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,39.1335708,0,0,0,0,0,4,4,15,0,0,0,3.985273467,2.302585093,3.953875886,5.100371747,20,511,491,0.86443662,24,0,9,1.226472831,0,0,23,20,0.035211268,2,0.003521127,1,0.001760563,0.040492958,12,0.021126761,0,0,14,0.024647887,41,0.072183099,0,0,28,0.049295775,13,0.022887324,0.454225352,1,0.001760563,3,0.00528169,568,,Yes,3,Reflect,Annotator3,Final
WF0045_U1,WF0045,Business,No one helped me,Somewhat,0,1,I completed the assignment on a laptop or desktop computer.,6.64932975,0.769230769,7,0.109375,4.703883659,3.222600356,3.577968553,2.769395042,3.490388317,0.146013326,0.015772595,0.161745104,0.024336735,-0.000408,0.024744898,0.80304,0.418989364,0.488682993,-0.183668253,2.61724303,2.292479143,0.728688751,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,39.0784567,0,0,0,0,0,3,1,22,0,0,0,4.80811103,1.386294361,3.592314376,4.975510204,19,345,326,0.616257089,25,1,12,1.374460737,0,0,27,11,0.020793951,12,0.02268431,4,0.007561437,0.051039698,13,0.024574669,0,0,19,0.035916824,58,0.109640832,0,0,27,0.051039698,5,0.009451796,0.413988658,3,0.005671078,3,0.005671078,529,,Yes,3,Reflect,Annotator3,Final
WF0045_U2,WF0045,Business,No one helped me,A little,1,1,I completed the assignment on a laptop or desktop computer.,6.649767842,0.733333333,2,0.04,3.713572067,2.603442675,3.417587037,2.393302268,3.459313094,0.207726117,0.011525974,0.219252091,0.043831169,-0.001298701,0.04512987,0.82607,0.334249985,0.589195238,-0.374771576,3.091983536,0.767288737,0.394082323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35.50098158,0,0,0,0,0,1,0,13,0,1,0,4.631487494,1.098612289,3.05465208,4.525974026,17,91,74,0.228395062,4,0,3,1.011116005,0,0,21,15,0.046296296,5,0.015432099,1,0.00308642,0.064814815,6,0.018518519,0,0,4,0.012345679,37,0.114197531,0,0,15,0.046296296,6,0.018518519,0.438271605,2,0.00617284,2,0.00617284,324,,No,3,Reflect,Annotator3,Final
WF0046_U1,WF0046,English,A tutor,A lot,0,1,I completed the assignment on a laptop or desktop computer.,6.757979504,0.840425532,41,0.198067633,5.293644631,2.869772298,0.621869758,2.915392434,0.517717051,0.083414343,0.069345978,0.152754696,0.0143982,-0.017350956,0.031749156,0.95582,0.62231487,0.632678612,0.459593245,2.495070436,16.29832116,2.346522722,0,0,0,0,2,0,0,0,11,1,1,0,1,0,0,0,1,36,0,3,0,3,0,6,0,0,0,0,1,186.6150187,0,0,17,0,3,0,8,82,0,4,0,4.524074292,2.944438979,4.431958711,5.345319635,1,1720,1719,0.85141159,98,13,53,1.435376374,15,0.007429421,83,50,0.024764735,9,0.004457652,24,0.011887073,0.04110946,29,0.014363546,0,0,52,0.025755324,26,0.012877662,1,0.000495295,106,0.052501238,43,0.021297672,0.323922734,0,0,2,0.000990589,2019,,Yes,1,Persuade,Annotator3,Final
WF0046_U2,WF0046,English,A tutor,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.609761815,0.767857143,19,0.131944444,4.88993133,2.92268273,1.137898421,3.17970344,1.139946396,0.096772249,0.039985262,0.136757511,0.024400767,-0.00668744,0.031088207,0.88008,0.571376774,0.613220145,-0.146013656,2.466578302,9.302999478,2.140729898,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,17,0,7,1,0,0,8,0,0,0,0,0,138.8766141,0,0,7,0,0,0,3,48,0,2,3,4.9698133,1.945910149,4.262573733,5.410714286,8,901,893,0.757421544,52,8,14,1.109729356,0,0,42,30,0.025445293,4,0.003392706,8,0.006785411,0.03562341,16,0.013570823,6,0.005089059,42,0.03562341,66,0.055979644,0,0,67,0.05682782,27,0.022900763,0.37913486,0,0,4,0.003392706,1179,,Yes,2,Inform/Explore,Annotator3,Final
WF0046_U3,WF0046,English,Someone else,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.723856377,0.80952381,21,0.119318182,4.790139749,2.886374604,0.799534609,2.918210879,0.774075677,0.117517988,0.052995942,0.17051393,0.015724441,-0.008649289,0.024373731,0.90473,0.68271973,0.604163185,0.309305897,2.721883743,13.05571294,1.808763335,0,0,0,0,1,1,2,0,7,0,0,0,1,0,0,0,0,13,0,1,0,0,0,2,0,0,0,0,0,174.6183234,0,0,7,0,3,0,6,74,0,3,1,4.448860314,2.833213344,4.549399166,5.611416781,2,1419,1417,0.856193353,87,11,47,1.468329479,7,0.004229607,91,62,0.037462236,10,0.006042296,19,0.011480363,0.054984894,32,0.019335347,0,0,18,0.010876133,13,0.007854985,1,0.00060423,95,0.057401813,41,0.024773414,0.349848943,0,0,1,0.00060423,1655,,Yes,1,Persuade,Annotator3,Final
